Time_Sec,CH0-ThumbLow,CH1-ThumbUp,CH2-Pointer,CH3-Middle,CH4-Ring,CH5-Pinky
4921777279544300,2490,1414,2040,1910,4029,1870
4921777279602900,2490,1506,2041,1911,4032,1871
4921777279661800,2536,1414,2037,1910,4030,1870
4921777279720000,2490,1415,2038,1912,4034,1870
4921777279778800,2490,1414,2076,1912,4031,1870
4921777279838100,2491,1414,2039,1911,4031,1870
4921777279900000,2490,1413,2039,1911,4032,1869
4921777279963300,2490,1414,2040,1909,4049,1870
4921777280023700,2491,1415,2044,1909,4031,1870
4921777280087700,2606,1414,2039,1913,4031,1870
4921777280151000,2487,1415,2041,1910,4029,1869
4921777280210800,2490,1414,2039,1910,4032,1869
4921777280275000,2490,1415,2039,1910,4042,1871
4921777280337400,2489,1414,2038,1909,4095,1869
4921777280396100,2489,1414,2040,1909,4030,1868
4921777280458300,2490,1414,2039,1908,4032,1870
4921777280537200,2490,1414,2038,1909,4037,1941
4921777280617700,2490,1414,2038,1909,4095,1870
4921777280725400,2489,1413,2039,1910,4031,1869
4921777280801900,2491,1415,2038,1910,4031,1870
4921777280887000,2489,1414,2039,1911,4030,1870
4921777280963100,2490,1414,2039,1910,4029,1870
4921777281032100,2490,1414,2039,1910,4031,1870
4921777281096000,2489,1414,2039,1909,4095,1870
4921777281371700,2489,1425,2039,1910,4024,1870
4921777281474200,2490,1414,2037,1910,4031,1870
4921777281558100,2489,1413,2017,1910,4032,1870
4921777281929800,2489,1414,2038,1929,4031,1869
4921777282052000,2490,1413,2038,1909,4031,1871
4921777282155500,2489,1415,2039,1910,4030,1870
4921777282241500,2489,1414,2040,1909,4031,1869
4921777282350600,2489,1415,2038,1909,4035,1870
4921777282470500,2490,1417,2040,1910,4032,1871
4921777282572300,2488,1414,2039,1910,4095,1869
4921777282640500,2490,1414,1983,1909,4030,1870
4921777282705400,2489,1414,2039,1910,4031,1868
4921777282800000,2490,1415,2039,1909,4032,1871
4921777282891500,2489,1415,2038,1911,4030,1870
4921777283232400,2489,1414,2039,1910,4030,1870
4921777283424700,2490,1413,2037,1910,4032,1871
4921777283568800,2488,1449,2039,1909,4032,1871
4921777283685600,2488,1263,2039,1909,4095,1869
4921777283806000,2490,1414,2040,1910,4048,1871
4921777283939300,2490,1415,2038,1909,4030,1874
4921777284062900,2490,1415,2039,1910,4030,1871
