Time_Sec,CH0-ThumbLow,CH1-ThumbUp,CH2-Pointer,CH3-Middle,CH4-Ring,CH5-Pinky
4920921577370100,1283,1708,2882,2742,4090,2661
4920921577473300,1286,1856,2883,2743,4032,2661
4920921577545900,1285,1854,2880,2744,4030,2661
4920921577600300,1285,1856,2882,2740,4095,2662
4920921577698600,1284,1855,2882,2742,4034,2782
4920921577890000,1284,1854,2904,2745,4031,2664
4920921578188300,1285,1854,2881,2744,4031,2661
4920921578379700,1283,1858,2881,2742,4074,2662
4920921578802500,1292,1856,2881,2742,4032,2661
4920921578942100,1283,1856,2882,2741,4032,2774
4920921579055000,1285,1854,2882,2742,4031,2661
4920921579147200,1283,1856,2882,2743,4061,2662
4920921579356700,1284,1856,2882,2743,4032,2663
4920921579467600,1285,1856,2883,2743,4032,2661
4920921579670400,1285,1856,2881,2744,4032,2661
4920921579757100,1284,1855,2882,2743,4031,2661
4920921579991300,1282,1855,2882,2748,4031,2662
4920921580075300,1284,1856,2884,2742,4032,2662
4920921580140800,1283,1855,2882,2742,4032,2714
4920921580269400,1284,1855,2882,2742,4031,2661
4920921580340100,1284,1857,2882,2742,4045,2662
4920921580430300,1283,1856,2883,2742,4032,2660
4920921580501200,1283,1856,2882,2745,4033,2662
4920921580560500,1282,1958,2883,2740,4033,2661
4920921580619200,1332,1855,2880,2742,4031,2661
4920921580677000,1283,1855,2880,2744,4034,2662
4920921580746100,1283,1856,2916,2743,4033,2658
4920921580806600,1283,1856,2882,2744,4031,2661
4920921580886100,1284,1856,2881,2744,4034,2661
4920921580950300,1283,1856,2883,2742,4032,2661
4920921581018600,1286,1856,2884,2740,4030,2661
4920921581093400,1407,1855,2882,2742,4033,2661
4920921581188600,1282,1856,2881,2743,4031,2661
4920921581287800,1283,1855,2881,2743,4032,2661
4920921581387500,1284,1857,2882,2742,4034,2663
4920921581507500,1285,1856,2881,2742,4029,2661
4920921581710900,1284,1856,2882,2742,4032,2660
4920921581839800,1284,1856,2883,2741,4032,2662
4920921581933700,1283,1856,2882,2742,4032,2740
4920921582053500,1284,1856,2880,2742,4095,2661
4920921582156600,1281,1856,2881,2743,4031,2661
4920921582253300,1283,1857,2881,2744,4031,2661
4920921582353300,1282,1856,2883,2741,4032,2662
4920921582535700,1282,1856,2882,2744,4029,2661
4920921582683500,1283,1855,2882,2743,4032,2662
4920921582775000,1282,1856,2882,2740,4078,2660
4920921582843800,1284,1873,2881,2742,4028,2664
4920921582912800,1286,1855,2880,2742,4031,2661
4920921582985700,1284,1855,2881,2743,4031,2660
4920921583050300,1282,1855,2882,2743,4033,2661
4920921583218200,1283,1856,2881,2741,4084,2662
4920921583334100,1284,1856,2892,2744,4029,2662
4920921583434300,1284,1855,2882,2743,4035,2661
4920921583526300,1284,1854,2882,2741,4056,2661
4920921583588500,1283,1857,2882,2742,4095,2663
4920921583660500,1282,1854,2882,2742,4088,2661
4920921583748500,1283,1856,2883,2741,4038,2659
4920921584087900,1282,1855,2882,2742,4029,2661
4920921584211400,1283,1856,2881,2742,4020,2662
4920921584298000,1284,1856,2892,2743,4032,2662
4920921584399700,1284,1856,2881,2743,4030,2662
4920921584510200,1285,1855,2881,2742,4034,2661
4920921584588600,1282,1898,2883,2742,4052,2662
4920921584684800,1284,1708,2882,2741,4090,2660
4920921584768400,1285,1855,2882,2742,4032,2661
4920921584842300,1283,1856,2882,2742,4032,2661
4920921584929200,1283,1856,2881,2742,3991,2662
4920921585001000,1283,1856,2883,2741,4032,2775
4920921585068000,1284,1856,2904,2743,4033,2664
4920921585131900,1283,1856,2881,2744,4032,2661
4920921585199800,1283,1855,2881,2742,4076,2662
4920921585292600,1293,1857,2880,2742,4033,2661
4920921585375300,1283,1856,2882,2743,4032,2779
4920921585450200,1286,1855,2881,2744,4032,2660
4920921585550800,1282,1856,2882,2742,4055,2662
4920921585659000,1283,1856,2882,2742,4032,2662
4920921585736300,1284,1856,2883,2742,4032,2662
4920921585809300,1284,1854,2882,2742,4028,2661
4920921585880700,1285,1855,2882,2743,4029,2662
4920921585953800,1284,1856,2882,2748,4030,2661
4920921586038300,1284,1856,2884,2741,4033,2662
4920921586101200,1284,1853,2881,2741,4031,2713
4920921586172400,1284,1856,2881,2743,4031,2661
4920921586237400,1286,1856,2882,2742,4044,2661
4920921586445200,1284,1856,2883,2743,4032,2661
4920921586811000,1285,1856,2883,2743,4034,2662
4920921587337100,1282,1965,2883,2743,4029,2729
4920921587449000,1334,1856,2881,2740,4032,2662
4920921587532800,1285,1857,2882,2744,4035,2660
4920921587844600,1283,1854,2918,2742,4033,2658
4920921588060200,1284,1855,2881,2743,4031,2660
4920921588606400,1283,1856,2881,2743,4031,2660
4920921588930800,1284,1855,2882,2742,4032,2661
4920921589168700,1283,1856,2884,2743,4030,2662
4920921589298000,1408,1855,2882,2742,4031,2662
4920921589514300,1284,1856,2882,2743,4031,2660
4920921589647500,1284,1857,2881,2743,4032,2661
4920921589869700,1284,1856,2881,2742,4035,2663
4920921590039900,1283,1856,2881,2741,4033,2661
4920921590169500,1284,1856,2883,2742,4031,2661
4920921590370500,1283,1856,2882,2742,4040,2661
4920921590519700,1283,1855,2882,2742,4029,2745
4920921590634900,1282,1856,2880,2741,4095,2661
4920921590713100,1284,1856,2883,2743,4031,2660
4920921590789100,1284,1855,2881,2742,4032,2662
4920921590852400,1284,1856,2883,2741,4032,2662
4920921590950700,1284,1857,2883,2743,4032,2662
4920921591057800,1283,1856,2883,2743,4033,2660
4920921591163500,1283,1856,2882,2741,4095,2661
4920921591250700,1285,1873,2882,2742,4028,2661
4920921591350200,1289,1854,2881,2742,4033,2661
4920921591430700,1284,1855,2881,2742,4033,2661
4920921591496000,1283,1855,2882,2742,4032,2661
4920921591568800,1285,1856,2881,2741,4078,2663
4920921591636600,1284,1857,2894,2744,4031,2662
4920921591716000,1284,1855,2882,2744,4030,2660
4920921591780800,1284,1857,2882,2741,4057,2661
4920921591841400,1284,1857,2882,2741,4095,2663
4920921591900800,1282,1856,2883,2741,4092,2661
4920921591959900,1284,1856,2881,2741,4040,2662
4920921592019500,1283,1855,2882,2743,4030,2661
4920921592079700,1284,1855,2882,2744,4095,2661
4920921592138300,1285,1855,2888,2744,4029,2662
4920921592233200,1284,1856,2883,2742,4029,2662
4920921592314400,1282,1855,2881,2743,4031,2661
4920921592423900,1283,1898,2882,2743,4054,2662
4920921592554600,1284,1710,2881,2741,4093,2661
4920921592683900,1287,1854,2883,2743,4034,2660
4920921592924100,1282,1856,2880,2742,4029,2661
4920921593030200,1284,1855,2882,2742,4095,2662
