timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,button,toggle
5177725677839200,-0.005979,0.014092,-0.004718,0.933701,0.012095,0.287520,-0.213044,False,False
5177725694809700,-0.005920,0.014698,-0.004760,0.933494,0.011555,0.287710,-0.213727,False,False
5177725711615700,-0.005920,0.014698,-0.004760,0.933494,0.011555,0.287710,-0.213727,False,False
5177725728848500,-0.005973,0.015925,-0.004812,0.933197,0.010826,0.287888,-0.214817,False,False
5177725747174500,-0.006060,0.015052,-0.005028,0.929984,0.013272,0.295414,-0.218367,False,False
5177725764569600,-0.006067,0.015048,-0.005051,0.929809,0.013423,0.295633,-0.218806,False,False
5177725782067000,-0.006093,0.015333,-0.005002,0.929632,0.013592,0.295825,-0.219287,False,False
5177725798971500,-0.006114,0.015720,-0.004921,0.929429,0.013828,0.296071,-0.219803,False,False
5177725816154000,-0.006130,0.016175,-0.004832,0.929207,0.014064,0.296348,-0.220351,False,False
5177725833410500,-0.006168,0.016713,-0.004762,0.929023,0.014257,0.296523,-0.220877,False,False
5177725850694900,-0.005414,0.015129,-0.004936,0.927110,0.009083,0.300065,-0.224375,False,False
5177725868267700,-0.005142,0.014908,-0.005042,0.927073,0.009248,0.300183,-0.224364,False,False
5177725885028200,-0.004996,0.015184,-0.005026,0.926969,0.009160,0.300398,-0.224511,False,False
5177725902164700,-0.004874,0.015654,-0.004965,0.926812,0.008927,0.300710,-0.224750,False,False
5177725919732300,-0.004772,0.016218,-0.004908,0.926679,0.008575,0.300957,-0.224984,False,False
5177725936927300,-0.004675,0.016835,-0.004876,0.926576,0.008110,0.301125,-0.225199,False,False
5177725955239900,-0.004293,0.014958,-0.005191,0.926165,0.000910,0.302014,-0.225844,False,False
5177725972751000,-0.004021,0.014607,-0.005396,0.926134,0.000371,0.302318,-0.225566,False,False
5177725990366100,-0.003767,0.014744,-0.005450,0.926003,-0.000216,0.302565,-0.225773,False,False
5177726008626900,-0.003331,0.015316,-0.005333,0.925587,-0.001424,0.303184,-0.226642,False,False
5177726025694700,-0.003331,0.015316,-0.005333,0.925587,-0.001424,0.303184,-0.226642,False,False
5177726042397700,-0.003947,0.013923,-0.004827,0.923845,-0.010313,0.306427,-0.229144,False,False
5177726059417400,-0.003947,0.013923,-0.004827,0.923845,-0.010313,0.306427,-0.229144,False,False
5177726077421400,-0.004499,0.013517,-0.004739,0.923876,-0.010809,0.305627,-0.230062,False,False
5177726094628800,-0.004499,0.013517,-0.004739,0.923876,-0.010809,0.305627,-0.230062,False,False
5177726111943100,-0.004753,0.013990,-0.004593,0.923662,-0.011579,0.305427,-0.231148,False,False
5177726129099300,-0.004849,0.014327,-0.004506,0.923499,-0.012000,0.305585,-0.231566,False,False
5177726146640100,-0.004088,0.014928,-0.004932,0.922046,-0.020030,0.308266,-0.233242,False,False
5177726163896200,-0.003855,0.015433,-0.005220,0.921841,-0.020166,0.308562,-0.233648,False,False
5177726181382000,-0.003812,0.015946,-0.005366,0.921680,-0.020258,0.308726,-0.234059,False,False
5177726199694800,-0.003873,0.016477,-0.005449,0.921538,-0.020249,0.308867,-0.234434,False,False
5177726216512400,-0.004029,0.017003,-0.005488,0.921458,-0.020171,0.308971,-0.234617,False,False
5177726233885600,-0.004233,0.017510,-0.005494,0.921371,-0.020070,0.309226,-0.234629,False,False
5177726250671100,-0.003421,0.016883,-0.004557,0.919371,-0.024894,0.311679,-0.238735,False,False
5177726267654700,-0.003241,0.016829,-0.004306,0.919217,-0.024447,0.312131,-0.238781,False,False
